time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
18.5,4.69762,3.48823,-1.60885,-0.912295,1,0.713915,1.7124,1.88816,3.82707,1.76806,0,0.22467,-0.259077,-0.369409,-0.306243,-0.232021,7.27749e-18,0.026342,0.648951
18.55,4.77734,3.55633,-1.40977,-0.847949,1,0.72165,1.47548,1.77012,4.12918,1.88349,0,0.247624,-0.204006,-0.348456,-0.304789,-0.246216,-3.63708e-18,0.0259267,0.630122
18.6,4.84511,3.66571,-1.19661,-0.723495,1,0.737219,1.23487,1.55699,4.39004,2.05784,0,0.269485,-0.156225,-0.311347,-0.309293,-0.266079,7.28455e-18,0.0247365,0.616995
18.65,4.90077,3.76665,-0.9715,-0.580398,1,0.754273,0.99117,1.33055,4.60703,2.19991,0,0.270343,-0.128039,-0.253817,-0.328651,-0.284911,0,0.0210772,0.612217
18.7,4.94419,3.80853,-0.736679,-0.509849,1,0.762236,0.744995,1.22429,4.77799,2.25292,0,0.26715,-0.0780895,-0.23883,-0.341078,-0.289502,0,0.0202107,0.602718
18.75,4.97524,3.88608,-0.494497,-0.355141,1,0.778369,0.496958,0.99714,4.90121,2.33475,0,0.244043,-0.0553006,-0.178865,-0.355361,-0.312722,-1.85033e-18,0.0178955,0.600504
18.8,4.99386,3.91787,-0.247374,-0.280056,1,0.78527,0.247678,0.889801,4.97546,2.3602,0,0.228733,-0.00882985,-0.1633,-0.342877,-0.31831,-2.30243e-19,0.017264,0.595058
18.85,5,3.97468,0.00222,-0.118024,1,0.797989,-0.00222,0.660625,5,2.38683,0,0.186363,0.0216778,-0.101421,-0.36558,-0.337219,0,0.0142758,0.595704
18.9,4.99364,3.99333,0.251793,-0.0510246,1,0.802558,-0.252113,0.565197,4.97458,2.38723,0,0.169439,0.0726304,-0.0856583,-0.370892,-0.340416,1.86128e-18,0.0134004,0.595955
18.95,4.9748,4.02811,0.498849,0.120492,1,0.812346,-0.501376,0.318654,4.89945,2.36162,0,0.123324,0.133073,-0.0214185,-0.413265,-0.356664,0,0.0104931,0.599845
19,4.94352,4.03758,0.740921,0.195811,1,0.815725,-0.749386,0.206554,4.77537,2.33691,0,0.103463,0.165773,-0.00495248,-0.399761,-0.361423,0,0.00978828,0.604442
19.05,4.89989,4.04549,0.975591,0.35257,1,0.821,-0.995523,-0.0353223,4.60357,2.25944,0,0.0636785,0.19525,0.0596159,-0.406808,-0.375579,0,0.00731397,0.609896
19.1,4.84401,4.04326,1.20051,0.424223,1,0.822673,-1.23917,-0.150158,4.38578,2.21038,0,0.0488457,0.230406,0.0747366,-0.400653,-0.377053,-1.50713e-17,0.00686088,0.616684
19.15,4.77603,4.0261,1.41344,0.570631,1,0.824639,-1.47972,-0.397423,4.12417,2.08197,0,0.0256947,0.277626,0.132116,-0.427406,-0.381488,7.62479e-18,0.00564549,0.626126
19.2,4.6961,4.01283,1.61224,0.637524,1,0.824713,-1.71657,-0.513541,3.82135,2.01089,0,0.01876,0.288936,0.146471,-0.400091,-0.383166,0,0.00526089,0.629949
19.25,4.60444,3.9727,1.79494,0.772577,1,0.823946,-1.94914,-0.766546,3.48035,1.83267,0,0.0174713,0.325472,0.207408,-0.422181,-0.393581,0,0.00353905,0.641345
19.3,4.50127,3.94746,1.9597,0.831237,1,0.823784,-2.17683,-0.886882,3.10457,1.73613,0,0.0197031,0.355873,0.22312,-0.411561,-0.394805,0,0.00348678,0.651677
19.35,4.38685,3.88061,2.10488,0.944725,1,0.824176,-2.39908,-1.14966,2.69777,1.50298,0,0.0466896,0.356916,0.272779,-0.381344,-0.400182,0,0.00301515,0.653988
19.4,4.26146,3.7952,2.22903,1.04054,1,0.827042,-2.61533,-1.41569,2.26402,1.23243,0,0.08522,0.382342,0.312438,-0.391269,-0.404902,0,0.00273455,0.661529
19.45,4.12542,3.74853,2.3309,1.07876,1,0.829521,-2.82504,-1.54044,1.80765,1.09423,0,0.105663,0.379859,0.331416,-0.36335,-0.403811,0,0.00385369,0.66177
19.5,3.97907,3.63619,2.40949,1.14484,1,0.837237,-3.0277,-1.79807,1.33322,0.786455,0,0.156881,0.40974,0.353315,-0.379207,-0.397285,-1.49391e-17,0.00671324,0.670591
19.55,3.82278,3.57713,2.464,1.16831,1,0.842266,-3.22279,-1.91764,0.845459,0.633732,0,0.187692,0.41209,0.369448,-0.366227,-0.394692,0,0.00762578,0.67004
19.6,3.65693,3.44186,2.49389,1.20391,1,0.853348,-3.40982,-2.16595,0.349256,0.298003,0,0.251963,0.424629,0.392355,-0.369369,-0.392436,0,0.00814148,0.674
19.65,3.48194,3.37221,2.49887,1.2124,1,0.860306,-3.58833,-2.27961,-0.150436,0.134238,0,0.280921,0.394593,0.405808,-0.330217,-0.391876,0,0.00818575,0.663011
19.7,3.29825,3.23171,2.47887,1.214,1,0.87581,-3.75787,-2.48546,-0.648626,-0.171812,0,0.327138,0.408713,0.416286,-0.340386,-0.386191,1.47225e-17,0.0101439,0.670502
19.75,3.10631,3.13106,2.43411,1.20465,1,0.887978,-3.91801,-2.6154,-1.14034,-0.374426,0,0.356851,0.388805,0.417457,-0.321706,-0.378607,1.46283e-17,0.0125285,0.662485
19.8,2.90661,2.97028,2.36503,1.17528,1,0.908991,-4.06837,-2.80024,-1.62065,-0.672438,0,0.403646,0.413934,0.41643,-0.356622,-0.36879,1.48096e-17,0.0148146,0.680571
19.85,2.69964,2.85691,2.27232,1.14574,1,0.924531,-4.20855,-2.91415,-2.08477,-0.8629,0,0.425254,0.372849,0.413921,-0.324328,-0.362432,7.32055e-18,0.0158086,0.663052
19.9,2.48593,2.65386,2.1569,1.07829,1,0.952938,-4.33822,-3.09222,-2.52806,-1.16771,0,0.452534,0.372987,0.400599,-0.34258,-0.348548,-7.36698e-18,0.0186438,0.670538
19.95,2.266,2.45369,2.01993,0.997626,1,0.980725,-4.45704,-3.24196,-2.9461,-1.42879,0,0.470996,0.317619,0.383132,-0.298038,-0.333723,0,0.0205525,0.643794
20,2.04041,2.33928,1.86278,0.946801,1,0.995957,-4.56473,-3.31741,-3.33469,-1.56214,0,0.47285,0.296938,0.369544,-0.293405,-0.325644,0,0.0204463,0.639547
20.05,1.80972,2.12765,1.68702,0.8438,1,1.02369,-4.661,-3.43808,-3.68997,-1.77354,0,0.460645,0.246147,0.344038,-0.253658,-0.31116,-3.58414e-18,0.0214357,0.616536
20.1,1.57451,2.0054,1.4944,0.780287,1,1.03879,-4.74562,-3.49775,-4.00837,-1.87691,0,0.44677,0.197173,0.320288,-0.216727,-0.298,-3.55255e-18,0.0223965,0.595695
20.15,1.33536,1.78186,1.28685,0.65786,1,1.06448,-4.81838,-3.5878,-4.28673,-2.03235,0,0.404936,0.174633,0.287248,-0.219163,-0.279951,0,0.023142,0.592656
20.2,1.09287,1.68231,1.06644,0.601377,1,1.07469,-4.8791,-3.62232,-4.52226,-2.08892,0,0.382113,0.130034,0.261455,-0.20244,-0.265831,-1.77089e-18,0.0233576,0.580869
20.25,0.847648,1.42155,0.835378,0.449007,1,1.098,-4.92763,-3.69443,-4.7126,-2.2038,0,0.309111,0.099833,0.220757,-0.191221,-0.245972,0,0.0225791,0.574061
20.3,0.60031,1.31874,0.595967,0.387676,1,1.10558,-4.96383,-3.71737,-4.85585,-2.23729,0,0.275275,0.0620944,0.192555,-0.16412,-0.235038,0,0.0211407,0.565059
20.35,0.351471,1.06652,0.350602,0.23603,1,1.11944,-4.98763,-3.76317,-4.95059,-2.29465,0,0.178414,0.00175748,0.146086,-0.175383,-0.216029,0,0.0186993,0.561973
20.4,0.101754,0.917007,0.101733,0.146402,1,1.124,-4.99897,-3.78314,-4.99586,-2.31232,0,0.115804,-0.0386644,0.119976,-0.143397,-0.20383,0,0.0172191,0.558684
20.45,-0.148217,0.675907,-0.148152,0.00128778,1,1.12632,-4.9978,-3.80407,-4.99121,-2.31765,0,0.00744617,-0.0743417,0.0742186,-0.139603,-0.184402,-8.75883e-19,0.0144851,0.557226
20.5,-0.397818,0.539768,-0.396557,-0.0802552,1,1.12453,-4.98415,-3.81052,-4.9367,-2.3091,0,-0.0554607,-0.123818,0.0421566,-0.115228,-0.1713,8.73152e-19,0.0125595,0.560384
20.55,-0.646424,0.296846,-0.640999,-0.224825,1,1.11622,-4.95804,-3.81369,-4.83285,-2.27364,0,-0.168255,-0.146502,-0.0028715,-0.0878008,-0.151432,-8.70716e-19,0.00924656,0.568676
20.6,-0.893415,0.160165,-0.879037,-0.304948,1,1.10841,-4.91953,-3.81092,-4.68072,-2.2429,0,-0.230758,-0.183967,-0.0332995,-0.079969,-0.139118,0,0.00702448,0.573278
20.65,-1.13817,-0.0827653,-1.10829,-0.444792,1,1.08954,-4.86873,-3.79921,-4.48182,-2.16865,0,-0.333982,-0.218468,-0.0787635,-0.0571664,-0.12088,8.68781e-19,0.00360617,0.585273
20.7,-1.38009,-0.339862,-1.32647,-0.587598,1,1.06234,-4.80576,-3.77419,-4.23815,-2.06375,0,-0.429646,-0.267098,-0.133865,-0.0532897,-0.0947702,0,-0.0010843,0.590723
20.75,-1.61855,-0.460309,-1.5314,-0.652052,1,1.04772,-4.73078,-3.75788,-3.95212,-2.00457,0,-0.469051,-0.296578,-0.147525,-0.0399182,-0.0884615,-8.68053e-19,-0.00217934,0.600132
20.8,-1.85297,-0.71444,-1.72103,-0.782063,1,1.01283,-4.64398,-3.71461,-3.62661,-1.85669,0,-0.539994,-0.315806,-0.211579,-0.0188601,-0.0645589,4.33758e-19,-0.00584604,0.615874
20.85,-2.08275,-0.818222,-1.89346,-0.832599,1,0.997153,-4.54556,-3.69459,-3.26486,-1.78627,0,-0.562809,-0.337816,-0.222831,0.00608453,-0.0602016,2.16844e-19,-0.00652545,0.633499
20.9,-2.30733,-1.08227,-2.04697,-0.953186,1,0.954167,-4.43579,-3.63191,-2.87048,-1.58027,0,-0.600096,-0.381011,-0.274693,0.0212254,-0.037509,0,-0.0101717,0.64653
20.95,-2.52615,-1.1981,-2.18003,-1.00186,1,0.934579,-4.31492,-3.59924,-2.44743,-1.47588,0,-0.604856,-0.385448,-0.288188,0.0434459,-0.0316196,0,-0.0110417,0.659989
21,-2.73865,-1.44058,-2.2913,-1.09359,1,0.893183,-4.18328,-3.51969,-1.99993,-1.22755,0,-0.594442,-0.411942,-0.338796,0.0576553,-0.0061968,0,-0.0146231,0.671779
21.05,-2.9443,-1.55271,-2.37969,-1.13078,1,0.874111,-4.04117,-3.47723,-1.53244,-1.10075,0,-0.581955,-0.429553,-0.347946,0.0820123,0.000170952,0,-0.0155772,0.683869
21.1,-3.1426,-1.78622,-2.44429,-1.19592,1,0.83563,-3.88897,-3.37503,-1.04964,-0.810874,0,-0.527894,-0.443409,-0.384276,0.0963193,0.0277423,3.4856e-18,-0.0190814,0.690587
21.15,-3.33304,-1.8943,-2.48448,-1.2189,1,0.81834,-3.72705,-3.32114,-0.55635,-0.663568,0,-0.495572,-0.436854,-0.392358,0.117217,0.033279,0,-0.0196686,0.695331
21.2,-3.51514,-2.11862,-2.49984,-1.25106,1,0.78465,-3.55581,-3.19305,-0.057503,-0.333833,0,-0.415112,-0.468683,-0.418417,0.13774,0.0602935,0,-0.0221734,0.707008
21.25,-3.68847,-2.22079,-2.49022,-1.25857,1,0.770985,-3.37568,-3.12694,0.441918,-0.173978,0,-0.372196,-0.434918,-0.423025,0.15546,0.0669699,7.0236e-18,-0.0227093,0.700457
21.3,-3.85257,-2.43048,-2.45572,-1.25737,1,0.74715,-3.18711,-2.97363,0.936924,0.176668,0,-0.267084,-0.449293,-0.441478,0.174546,0.0956197,0,-0.0246883,0.706416
21.35,-4.00705,-2.62894,-2.39668,-1.23257,1,0.730723,-2.99058,-2.80425,1.42257,0.52912,0,-0.160656,-0.42238,-0.444444,0.197475,0.117742,-7.07642e-18,-0.0259685,0.700596
21.4,-4.15151,-2.71805,-2.3137,-1.21275,1,0.725649,-2.78658,-2.71811,1.894,0.693687,0,-0.107958,-0.407483,-0.442795,0.21288,0.1323,0,-0.0265202,0.695786
21.45,-4.28559,-2.89797,-2.20759,-1.15371,1,0.71981,-2.5756,-2.52576,2.34651,1.02717,0,-0.00941952,-0.36188,-0.434579,0.221975,0.154954,7.11342e-18,-0.0272645,0.679941
21.5,-4.40896,-2.97791,-2.07944,-1.11835,1,0.719431,-2.35819,-2.43131,2.77557,1.1756,0,0.033684,-0.337867,-0.421981,0.257011,0.16897,7.17455e-18,-0.0273218,0.671797
21.55,-4.52131,-3.1398,-1.9305,-1.02813,1,0.720244,-2.13489,-2.22517,3.1769,1.46318,0,0.106105,-0.321946,-0.398491,0.281353,0.189211,-7.22289e-18,-0.0266679,0.668896
21.6,-4.62236,-3.2109,-1.76228,-0.979239,1,0.722394,-1.90625,-2.12548,3.54648,1.58632,0,0.137184,-0.272047,-0.380211,0.290597,0.202604,7.24255e-18,-0.0261429,0.650557
21.65,-4.71185,-3.33539,-1.57644,-0.87757,1,0.72899,-1.67285,-1.93434,3.88063,1.79507,0,0.183302,-0.246611,-0.353137,0.307289,0.225749,0,-0.0259544,0.645006
21.7,-4.78957,-3.41172,-1.37486,-0.803269,1,0.734873,-1.43526,-1.80278,4.17601,1.91834,0,0.204152,-0.193906,-0.332053,0.310008,0.241012,3.64311e-18,-0.0255263,0.629577
21.75,-4.85532,-3.51598,-1.15954,-0.683346,1,0.745206,-1.19409,-1.60215,4.42966,2.07556,0,0.22073,-0.161721,-0.295384,0.34046,0.26096,-3.68072e-18,-0.0239083,0.626204
21.8,-4.90893,-3.57861,-0.932632,-0.598593,1,0.752578,-0.949933,-1.4671,4.63905,2.16248,0,0.22388,-0.113053,-0.26615,0.333985,0.27253,-3.67237e-18,-0.0219697,0.612492
21.85,-4.95028,-3.67252,-0.696407,-0.447499,1,0.7653,-0.703402,-1.23638,4.80209,2.27898,0,0.218965,-0.0604127,-0.225126,0.334792,0.288831,0,-0.0200062,0.602826
21.9,-4.97924,-3.74685,-0.453223,-0.300671,1,0.776178,-0.455112,-1.01815,4.91715,2.34938,0,0.19789,-0.0244229,-0.180109,0.363316,0.304998,0,-0.0177399,0.601171
21.95,-4.99577,-3.78351,-0.205511,-0.218148,1,0.780623,-0.205685,-0.895562,4.98308,2.37265,0,0.179748,0.0187119,-0.14856,0.35425,0.312832,0,-0.0158614,0.596812
22,-4.9998,-3.83674,0.044255,-0.0688429,1,0.787964,0.044257,-0.677285,4.99922,2.38932,0,0.144028,0.0462388,-0.0992172,0.366795,0.325,-1.85834e-18,-0.013204,0.596784
22.05,-4.99134,-3.86061,0.293578,0.0152495,1,0.790956,0.294087,-0.553957,4.9654,2.38458,0,0.120781,0.0795768,-0.0659545,0.38005,0.333386,1.86801e-18,-0.0115195,0.597299
22.1,-4.97041,-3.89126,0.539968,0.164534,1,0.794659,0.543183,-0.333146,4.88198,2.35184,0,0.0791138,0.117,-0.0195161,0.374592,0.343129,0,-0.00902995,0.600986
22.15,-4.93705,-3.90023,0.780963,0.229009,1,0.79557,0.790921,-0.235008,4.74978,2.32854,0,0.0622095,0.162949,0.0112113,0.383185,0.349526,-3.74073e-18,-0.00755005,0.606758
22.2,-4.89135,-3.91008,1.01415,0.391642,1,0.796658,1.03668,0.0209916,4.57012,2.24157,0,0.024767,0.192604,0.05826,0.38825,0.358222,7.49686e-18,-0.00569765,0.611679
22.25,-4.83342,-3.90885,1.23721,0.453019,1,0.796557,1.27985,0.123015,4.34479,2.19732,0,0.0138656,0.225697,0.0906941,0.383679,0.366093,0,-0.00447549,0.619374
22.3,-4.76342,-3.89434,1.44791,0.596298,1,0.795171,1.51982,0.374012,4.07606,2.06337,0,-0.00514604,0.271652,0.135161,0.405224,0.374457,0,-0.0032896,0.629297
22.35,-4.6815,-3.87852,1.64414,0.675794,1,0.793702,1.75599,0.525058,3.76659,1.96775,0,-0.0076426,0.289138,0.164836,0.381824,0.379557,0,-0.00266492,0.634506
22.4,-4.58789,-3.83985,1.82394,0.794654,1,0.791575,1.98778,0.771781,3.41949,1.78802,0,-0.00149191,0.311992,0.209334,0.389206,0.387114,0,-0.00181617,0.643068
22.45,-4.48281,-3.81115,1.98552,0.856147,1,0.790435,2.21459,0.912799,3.03823,1.67338,0,0.00704882,0.331731,0.235615,0.371161,0.389403,0,-0.00183603,0.647597
22.5,-4.36652,-3.74689,2.12726,0.955162,1,0.790058,2.43587,1.16161,2.62661,1.4493,0,0.032607,0.375519,0.267107,0.39929,0.387619,1.50627e-17,-0.00316848,0.66088
22.55,-4.23932,-3.66097,2.24774,1.04379,1,0.791957,2.65106,1.42568,2.18874,1.18057,0,0.0799436,0.419935,0.313799,0.410677,0.386736,1.51364e-17,-0.00412861,0.672116
22.6,-4.10153,-3.61414,2.34577,1.07905,1,0.794067,2.85963,1.54894,1.72901,1.0431,0,0.104327,0.37192,0.32278,0.34199,0.387145,0,-0.0040799,0.654679
22.65,-3.95348,-3.50152,2.42036,1.13898,1,0.800793,3.06105,1.80793,1.252,0.734756,0,0.155764,0.451255,0.360243,0.409588,0.387209,1.51292e-17,-0.00499169,0.68745
22.7,-3.79555,-3.44292,2.47076,1.15972,1,0.804592,3.25481,1.92712,0.762481,0.583253,0,0.182512,0.401639,0.365593,0.340724,0.385015,-1.47242e-17,-0.00600599,0.664681
22.75,-3.62813,-3.3064,2.49648,1.18732,1,0.815296,3.44044,2.17391,0.265343,0.250198,0,0.247428,0.453735,0.39071,0.388639,0.379759,0,-0.00820391,0.687976
22.8,-3.45165,-3.24525,2.49725,1.1921,1,0.821121,3.61747,2.27237,-0.234447,0.110977,0,0.271776,0.425306,0.396271,0.349688,0.37843,-1.47718e-17,-0.00866179,0.676212
22.85,-3.26654,-3.07505,2.47307,1.18658,1,0.839345,3.78546,2.51403,-0.731893,-0.249333,0,0.330474,0.428395,0.408044,0.351772,0.36938,0,-0.0116437,0.679638
22.9,-3.07326,-2.99378,2.42418,1.17587,1,0.848893,3.94399,2.61549,-1.22203,-0.407773,0,0.35274,0.409705,0.409978,0.334694,0.367078,0,-0.0121985,0.673959
22.95,-2.8723,-2.81047,2.35107,1.13651,1,0.871508,4.09266,2.82132,-1.69995,-0.737678,0,0.398884,0.393217,0.409648,0.321485,0.354617,-7.31359e-18,-0.0148348,0.667805
23,-2.66417,-2.71931,2.25447,1.11039,1,0.883406,4.2311,2.91215,-2.16089,-0.88666,0,0.415298,0.357804,0.408423,0.293095,0.351598,7.24799e-18,-0.0152269,0.654221
23.05,-2.44937,-2.51631,2.13534,1.03955,1,0.910048,4.35897,3.08963,-2.60024,-1.18704,0,0.442163,0.34716,0.392688,0.295303,0.334578,7.25284e-18,-0.0180446,0.654254
23.1,-2.22845,-2.41745,1.99488,0.999018,1,0.9229,4.47594,3.16625,-3.0136,-1.31842,0,0.448201,0.307546,0.387568,0.274277,0.330216,0,-0.0185597,0.640894
23.15,-2.00196,-2.20038,1.83448,0.899152,1,0.950236,4.58172,3.31444,-3.39686,-1.57745,0,0.456374,0.293184,0.360486,0.275911,0.311575,-7.21166e-18,-0.0200966,0.637883
23.2,-1.77047,-2.00034,1.65576,0.797541,1,0.974772,4.67605,3.42961,-3.74618,-1.77512,0,0.446392,0.23558,0.333787,0.230641,0.297271,3.56382e-18,-0.0206374,0.614108
23.25,-1.53455,-1.8631,1.46049,0.723665,1,0.990815,4.75869,3.49821,-4.05806,-1.88968,0,0.42995,0.188582,0.310524,0.200067,0.28453,-3.54006e-18,-0.0213462,0.595136
23.3,-1.2948,-1.62378,1.25063,0.588599,1,1.01621,4.82944,3.59612,-4.3294,-2.05127,0,0.383489,0.165459,0.275313,0.204219,0.265174,3.54307e-18,-0.0223739,0.594524
23.35,-1.05181,-1.50879,1.02827,0.521616,1,1.02721,4.88812,3.6355,-4.55748,-2.11348,0,0.356241,0.114087,0.249293,0.177277,0.251448,0,-0.0224996,0.578859
23.4,-0.80619,-1.26056,0.795641,0.373434,1,1.0472,4.93458,3.70524,-4.74002,-2.2176,0,0.282655,0.0845554,0.207535,0.17051,0.231463,8.80125e-19,-0.0218041,0.575587
23.45,-0.558556,-1.14207,0.55506,0.301605,1,1.05468,4.9687,3.73201,-4.87521,-2.25305,0,0.242564,0.0244822,0.177251,0.159802,0.218153,-2.19639e-19,-0.0210001,0.566129
23.5,-0.309526,-0.890205,0.308933,0.145232,1,1.0647,4.99041,3.77415,-4.96168,-2.30301,0,0.14418,-0.0143249,0.129227,0.155122,0.195904,2.19476e-19,-0.019039,0.563415
23.55,-0.059723,-0.770624,0.059719,0.0707807,1,1.06721,4.99964,3.78836,-4.99857,-2.31432,0,0.0929928,-0.031953,0.101978,0.116447,0.183178,-2.18319e-19,-0.0175772,0.561394
23.6,0.19023,-0.545182,-0.190092,-0.0692877,1,1.0671,4.99638,3.80699,-4.98552,-2.31668,0,-0.00830631,-0.0636792,0.0550736,0.109118,0.162525,4.36276e-19,-0.014699,0.56213
23.65,0.439707,-0.27304,-0.438003,-0.236353,1,1.05904,4.98063,3.81607,-4.92266,-2.28895,0,-0.132216,-0.127348,0.00923118,0.096924,0.143565,0,-0.0113791,0.564946
23.7,0.688085,-0.167051,-0.681538,-0.300619,1,1.05336,4.95243,3.81597,-4.81062,-2.27009,0,-0.179885,-0.175454,-0.0192721,0.0781011,0.13092,8.70014e-19,-0.00909846,0.572157
23.75,0.934743,0.0905099,-0.918263,-0.453836,1,1.03461,4.91185,3.80825,-4.6505,-2.20453,0,-0.292229,-0.206519,-0.0625898,0.0653236,0.113597,8.69216e-19,-0.00575271,0.578748
23.8,1.17907,0.241865,-1.14581,-0.541523,1,1.02042,4.85899,3.79925,-4.44392,-2.15285,0,-0.353466,-0.231774,-0.0945257,0.0382497,0.102474,0,-0.00369147,0.593444
23.85,1.42044,0.483053,-1.36191,-0.676428,1,0.992399,4.79399,3.7766,-4.19294,-2.04695,0,-0.438434,-0.26784,-0.144051,0.0306701,0.084712,0,-0.000440609,0.601303
23.9,1.65826,0.617622,-1.56441,-0.748703,1,0.974151,4.71701,3.75966,-3.90006,-1.97577,0,-0.478004,-0.308232,-0.168618,0.0059885,0.0735177,-1.08422e-19,0.00163364,0.617601
23.95,1.89194,0.855689,-1.75127,-0.870421,1,0.939323,4.62823,3.72072,-3.56822,-1.82796,0,-0.530355,-0.334749,-0.210716,-0.00313809,0.0532039,0,0.00527341,0.62692
24,2.12089,0.98842,-1.92064,-0.934505,1,0.918264,4.52789,3.69351,-3.20072,-1.7324,0,-0.549376,-0.365888,-0.237341,-0.0161542,0.0416455,8.67475e-19,0.00705127,0.634854
24.05,2.34455,1.22209,-2.07081,-1.03934,1,0.880337,4.41623,3.63493,-2.80124,-1.5389,0,-0.567652,-0.367303,-0.280736,-0.0371132,0.0216918,0,0.0099085,0.652133
24.1,2.56233,1.32308,-2.20029,-1.08114,1,0.863506,4.29354,3.60525,-2.37378,-1.44388,0,-0.566691,-0.42914,-0.30326,-0.0631681,0.0106184,0,0.0114663,0.670907
24.15,2.77372,1.5789,-2.30779,-1.17575,1,0.821205,4.16011,3.51805,-1.92259,-1.17693,0,-0.545533,-0.456141,-0.334416,-0.0806801,-0.00816921,0,0.0141452,0.682033
24.2,2.97817,1.67664,-2.39223,-1.2072,1,0.805269,4.01628,3.47961,-1.4522,-1.06419,0,-0.528776,-0.41882,-0.354798,-0.0932674,-0.0204705,0,0.0156622,0.68458
24.25,3.17518,1.90886,-2.45277,-1.27033,1,0.769405,3.86241,3.37296,-0.967293,-0.766181,0,-0.468045,-0.46971,-0.390651,-0.119179,-0.040351,0,0.017819,0.699904
24.3,3.36425,2.04135,-2.4888,-1.29832,1,0.750387,3.69889,3.30144,-0.472724,-0.575788,0,-0.423409,-0.455581,-0.409184,-0.14022,-0.0543159,3.50384e-18,0.0194291,0.703875
24.35,3.54492,2.24744,-2.49996,-1.32654,1,0.724315,3.52613,3.17525,0.026569,-0.257483,0,-0.341957,-0.482721,-0.425635,-0.162528,-0.0741034,0,0.0214757,0.713497
24.4,3.71672,2.35967,-2.48615,-1.33343,1,0.71198,3.34455,3.09766,0.525597,-0.0742606,0,-0.28957,-0.450641,-0.432725,-0.178527,-0.087413,-7.05096e-18,0.0227201,0.706126
24.45,3.87923,2.55236,-2.44749,-1.32873,1,0.695391,3.15461,2.94823,1.01937,0.259473,0,-0.184736,-0.415087,-0.443473,-0.191184,-0.109057,0,0.0244409,0.695647
24.5,4.03205,2.74626,-2.38438,-1.30037,1,0.684652,2.95679,2.77403,1.50296,0.610625,0,-0.0828004,-0.414337,-0.444551,-0.210112,-0.137853,-7.09493e-18,0.0260353,0.696838
24.55,4.17479,2.8334,-2.29745,-1.27874,1,0.682145,2.75157,2.68695,1.97154,0.771244,0,-0.0337677,-0.387181,-0.44113,-0.231513,-0.144453,0,0.0261724,0.6864
24.6,4.30709,3.0092,-2.18756,-1.21609,1,0.681692,2.53948,2.494,2.42041,1.09735,0,0.0647381,-0.376034,-0.427901,-0.241275,-0.172763,0,0.0268041,0.682158
